account_id,registration_date,unlock_price,down_payment,down_payment_days_included,daily_rate
12996812,2021-07-22 09:15:59+00,2774400,180000,14,4800
10180076,2021-01-13 05:23:10+00,2800000,180000,14,4800
10180684,2021-01-13 06:37:45+00,2800000,180000,14,4800
10180728,2021-01-13 06:41:15+00,2240000,280000,7,32666.666688
10181476,2021-01-13 07:50:50+00,2800000,180000,14,4800
10181792,2021-01-13 08:18:00+00,2800000,180000,14,4800
10182328,2021-01-13 09:03:04+00,2774800,180000,14,4800
11615008,2021-04-22 05:55:23+00,2800000,180000,14,4800
11615132,2021-04-22 06:26:35+00,2774800,180000,14,4800
11615208,2021-04-22 06:41:35+00,2240000,280000,7,32666.666688
11617128,2021-04-22 08:28:18+00,2800000,180000,14,4800
11617188,2021-04-22 08:29:56+00,2800000,180000,14,4800
11618124,2021-04-22 09:41:40+00,2240000,280000,7,32666.666688
11802460,2021-05-05 07:21:12+00,2740800,180000,14,4800
11804824,2021-05-05 10:54:00+00,2766400,180000,14,4800
11807332,2021-05-05 13:06:47+00,2800000,180000,14,4800
11808228,2021-05-05 13:28:19+00,2240000,280000,7,32666.666688
11808324,2021-05-05 13:32:08+00,2800000,180000,14,4800
11808992,2021-05-05 14:05:25+00,2800000,180000,14,4800
12330976,2021-06-08 06:30:12+00,2800000,180000,14,4800
12331292,2021-06-08 07:25:44+00,2800000,180000,14,4800
12331352,2021-06-08 07:36:09+00,2800000,180000,14,4800
12331524,2021-06-08 07:59:33+00,2240000,280000,7,32666.666688
12332380,2021-06-08 09:51:14+00,2774800,180000,14,4800
12332448,2021-06-08 09:56:49+00,2800000,180000,14,4800
14889136,2021-11-09 05:37:21+00,2800000,180000,14,4800
14890152,2021-11-09 08:16:42+00,2800000,180000,14,4800
14891816,2021-11-09 10:27:29+00,2800000,180000,14,4800
14891988,2021-11-09 10:49:31+00,2800000,180000,14,4800
14892364,2021-11-09 11:22:08+00,2800000,180000,14,4800
14892656,2021-11-09 11:50:20+00,2732800,180000,14,4800
3546900,2019-04-08 05:26:32+00,2880000,200000,14,4800
3547148,2019-04-08 06:35:54+00,2854400,200000,14,4800
3547764,2019-04-08 08:07:29+00,2817000,200000,14,4800
3549044,2019-04-08 10:42:26+00,2880000,200000,14,4800
3550260,2019-04-08 13:11:46+00,2880000,200000,14,4800
3552020,2019-04-08 16:04:17+00,2880000,200000,14,4800
5114784,2019-10-04 09:27:51+00,2880000,200000,14,4800
5116480,2019-10-04 11:39:33+00,2880000,200000,14,4800
5116868,2019-10-04 12:11:24+00,2880000,200000,14,4800
5117392,2019-10-04 12:51:30+00,2880000,200000,14,4800
5117504,2019-10-04 12:58:48+00,2880000,200000,14,4800
5118140,2019-10-04 13:44:27+00,2880000,200000,14,4800
5937508,2020-01-04 08:00:46+00,2800000,180000,14,4800
5937688,2020-01-04 08:19:47+00,2800000,180000,14,4800
5938176,2020-01-04 08:58:27+00,2800000,180000,14,4800
5938280,2020-01-04 09:10:36+00,2800000,180000,14,4800
5938408,2020-01-04 09:19:58+00,2800000,180000,14,4800
5938632,2020-01-04 09:37:56+00,2240000,180000,14,32666.666688
6914548,2020-04-09 08:14:40+00,2240000,280000,7,32666.666688
6915040,2020-04-09 09:03:17+00,2800000,180000,14,4800
6915368,2020-04-09 09:34:57+00,2800000,180000,14,4800
6917188,2020-04-09 11:55:24+00,2800000,180000,14,4800
6917564,2020-04-09 12:25:39+00,2800000,180000,14,4800
6918860,2020-04-09 13:38:27+00,2800000,180000,14,4800
8032716,2020-07-01 15:56:43+00,2800000,180000,14,4800
8218724,2020-07-24 05:27:54+00,2770600,180000,14,4800
8218780,2020-07-24 05:44:55+00,1840000,400000,14,8571.428544
8219168,2020-07-24 07:25:28+00,2800000,180000,14,4800
8219444,2020-07-24 07:57:49+00,2800000,180000,14,4800
8219576,2020-07-24 08:14:11+00,2800000,180000,14,4800
8219648,2020-07-24 08:22:15+00,2800000,180000,14,4800
10142388,2021-01-10 04:15:41+00,2800000,180000,14,4800
10143256,2021-01-10 06:09:50+00,2240000,280000,7,32666.666688
10143508,2021-01-10 06:29:06+00,2800000,180000,14,4800
10144132,2021-01-10 07:35:09+00,2800000,180000,14,4800
10144432,2021-01-10 07:57:06+00,2732800,180000,14,4800
10145480,2021-01-10 09:06:23+00,2800000,180000,14,4800
12806656,2021-07-10 05:50:24+00,2774400,180000,14,4800
12806740,2021-07-10 06:05:16+00,2732800,180000,14,4800
12807316,2021-07-10 07:05:07+00,2800000,180000,14,4800
12807336,2021-07-10 07:06:52+00,2774800,180000,14,4800
12807764,2021-07-10 07:53:03+00,2800000,180000,14,4800
12807876,2021-07-10 08:02:07+00,2800000,180000,14,4800
12853468,2021-07-13 05:58:17+00,2800000,180000,14,4800
12853508,2021-07-13 06:04:07+00,2800000,180000,14,4800
12853800,2021-07-13 06:59:22+00,2800000,180000,14,4800
12854104,2021-07-13 07:37:42+00,2800000,180000,14,4800
12854308,2021-07-13 08:05:18+00,2800000,180000,14,4800
12854480,2021-07-13 08:23:16+00,2800000,180000,14,4800
13933044,2021-09-15 05:37:09+00,2800000,180000,14,4800
13933560,2021-09-15 06:42:22+00,2800000,180000,14,4800
13934156,2021-09-15 07:34:25+00,2800000,180000,14,4800
13934172,2021-09-15 07:35:37+00,2766400,180000,14,4800
13934348,2021-09-15 07:50:11+00,2800000,180000,14,4800
13934412,2021-09-15 07:56:01+00,2800000,180000,14,4800
3003496,2019-01-25 06:48:18+00,2588800,200000,14,4800
3003772,2019-01-25 07:40:27+00,2880000,200000,14,4800
3004208,2019-01-25 08:42:28+00,2852000,200000,14,4800
3005152,2019-01-25 10:32:53+00,2880000,200000,14,4800
3005184,2019-01-25 10:35:58+00,2880000,200000,14,4800
3006260,2019-01-25 12:38:09+00,2880000,200000,14,4800
3067260,2019-02-04 03:53:49+00,2880000,200000,14,4800
3067284,2019-02-04 04:28:13+00,2880000,200000,14,4800
3067516,2019-02-04 06:17:09+00,2880000,200000,14,4800
3067716,2019-02-04 07:05:32+00,2846400,200000,14,4800
3067952,2019-02-04 07:59:15+00,2880000,200000,14,4800
3069060,2019-02-04 11:36:19+00,2880000,200000,14,4800
4161988,2019-06-17 06:13:57+00,2880000,200000,14,4800
4161992,2019-06-17 06:14:13+00,2880000,200000,14,4800
4162532,2019-06-17 07:41:37+00,2812800,200000,14,4800
4163084,2019-06-17 08:43:21+00,2880000,200000,14,4800
4163716,2019-06-17 09:43:03+00,2880000,200000,14,4800
4163828,2019-06-17 09:53:26+00,2880000,200000,14,4800
4461228,2019-07-21 05:58:05+00,2880000,200000,14,4800
4462020,2019-07-21 08:04:08+00,2624920,200000,14,4800
4462628,2019-07-21 09:04:26+00,2880000,200000,14,4800
4462716,2019-07-21 09:12:10+00,2880000,200000,14,4800
4462792,2019-07-21 09:16:04+00,2880000,200000,14,4800
4462820,2019-07-21 09:18:18+00,2850600,200000,14,4800
4509660,2019-07-27 05:32:07+00,2880000,200000,14,4800
4509836,2019-07-27 06:26:09+00,2880000,200000,14,4800
4510020,2019-07-27 07:01:39+00,2880000,200000,14,4800
4510188,2019-07-27 07:26:15+00,2880000,200000,14,4800
4510444,2019-07-27 08:01:05+00,2480000,280000,7,36666.666624
4510492,2019-07-27 08:09:00+00,2880000,200000,14,4800
5660352,2019-12-07 05:39:43+00,2800000,180000,14,4800
5660436,2019-12-07 05:58:20+00,2719800,180000,14,4800
5661300,2019-12-07 08:10:24+00,2770600,180000,14,4800
5661356,2019-12-07 08:15:00+00,2770600,180000,14,4800
5661488,2019-12-07 08:28:20+00,2800000,180000,14,4800
5661616,2019-12-07 08:39:05+00,2800000,180000,14,4800
5771612,2019-12-19 05:20:42+00,2770600,180000,14,4800
5772000,2019-12-19 06:56:57+00,2800000,180000,14,4800
5772220,2019-12-19 07:36:16+00,2800000,180000,14,4800
5772852,2019-12-19 08:51:30+00,2800000,180000,14,4800
5772908,2019-12-19 08:57:59+00,2800000,180000,14,4800
5773076,2019-12-19 09:13:17+00,2800000,180000,14,4800
8318680,2020-08-06 06:52:16+00,2800000,180000,14,4800
8318708,2020-08-06 06:56:17+00,2770600,180000,14,4800
8318764,2020-08-06 07:04:18+00,2800000,180000,14,4800
8318824,2020-08-06 07:13:35+00,2720200,180000,14,4800
8318904,2020-08-06 07:29:25+00,2800000,180000,14,4800
8318924,2020-08-06 07:30:47+00,2698800,180000,14,4800
9826120,2020-12-19 04:22:24+00,2800000,180000,14,4800
9827044,2020-12-19 06:18:58+00,2800000,180000,14,4800
9827476,2020-12-19 07:06:54+00,2800000,180000,14,4800
9827664,2020-12-19 07:29:21+00,2800000,180000,14,4800
9827708,2020-12-19 07:33:31+00,2774800,180000,14,4800
9827816,2020-12-19 07:41:10+00,2800000,180000,14,4800
14057304,2021-09-20 06:36:18+00,2800000,180000,14,4800
14057396,2021-09-20 06:46:08+00,2800000,180000,14,4800
14057516,2021-09-20 06:59:43+00,2766400,180000,14,4800
14057660,2021-09-20 07:14:03+00,2800000,180000,14,4800
14058008,2021-09-20 07:43:24+00,2800000,180000,14,4800
14058220,2021-09-20 08:00:47+00,2800000,180000,14,4800
14377836,2021-10-08 04:52:04+00,2240000,280000,7,32666.666688
14378048,2021-10-08 05:43:05+00,2800000,180000,14,4800
14378176,2021-10-08 06:01:51+00,2766400,180000,14,4800
14378672,2021-10-08 06:59:32+00,2800000,180000,14,4800
14378744,2021-10-08 07:04:56+00,2800000,180000,14,4800
14379060,2021-10-08 07:33:49+00,2800000,180000,14,4800
15208380,2021-11-28 05:46:24+00,2800000,180000,14,4800
15208504,2021-11-28 06:02:42+00,2800000,180000,14,4800
15208636,2021-11-28 06:19:53+00,2800000,180000,14,4800
15208700,2021-11-28 06:26:11+00,2800000,180000,14,4800
15208720,2021-11-28 06:28:02+00,2800000,180000,14,4800
15208872,2021-11-28 06:41:06+00,2800000,180000,14,4800
4324944,2019-07-05 04:31:10+00,2880000,200000,14,4800
4324980,2019-07-05 04:59:23+00,2846400,200000,14,4800
4325120,2019-07-05 05:49:33+00,2812800,200000,14,4800
4325180,2019-07-05 06:03:53+00,2846400,200000,14,4800
4325184,2019-07-05 06:05:16+00,2880000,200000,14,4800
4325232,2019-07-05 06:15:09+00,2880000,200000,14,4800
4452800,2019-07-20 06:28:46+00,2880000,200000,14,4800
4452816,2019-07-20 06:31:46+00,2880000,200000,14,4800
4452880,2019-07-20 06:45:36+00,2880000,200000,14,4800
4452884,2019-07-20 06:45:49+00,2880000,200000,14,4800
4453352,2019-07-20 08:07:09+00,2852000,200000,14,4800
4453368,2019-07-20 08:09:39+00,2880000,200000,14,4800
6717844,2020-03-17 10:47:18+00,2800000,180000,14,4800
6718248,2020-03-17 11:53:36+00,2800000,180000,14,4800
8563444,2020-09-11 04:20:52+00,2800000,180000,14,4800
8563508,2020-09-11 05:19:54+00,2766400,180000,14,4800
8563588,2020-09-11 05:56:31+00,2800000,180000,14,4800
8563664,2020-09-11 06:18:07+00,2800000,180000,14,4800
8563868,2020-09-11 07:00:23+00,2800000,180000,14,4800
8565164,2020-09-11 07:12:09+00,2800000,180000,14,4800
9735512,2020-12-14 06:48:45+00,3920000,180000,14,6799.999968
9735628,2020-12-14 06:57:28+00,2800000,180000,14,4800
9736160,2020-12-14 07:52:42+00,2800000,180000,14,4800
9737408,2020-12-14 09:17:00+00,2672000,180000,14,4800
9738016,2020-12-14 10:00:54+00,2800000,180000,14,4800
9738724,2020-12-14 10:53:11+00,2774400,180000,14,4800
11718016,2021-04-29 06:54:01+00,2748800,180000,14,4800
11718396,2021-04-29 07:32:22+00,3920000,180000,14,6799.999968
11718728,2021-04-29 08:04:05+00,2240000,280000,7,32666.666688
11719448,2021-04-29 09:10:40+00,2766400,180000,14,4800
11719476,2021-04-29 09:13:21+00,2800000,180000,14,4800
11719648,2021-04-29 09:21:45+00,2800000,180000,14,4800
14761844,2021-11-01 05:49:37+00,2800000,180000,14,4800
14761856,2021-11-01 05:51:35+00,2800000,180000,14,4800
14762008,2021-11-01 06:13:17+00,2766400,180000,14,4800
14762012,2021-11-01 06:13:52+00,2800000,180000,14,4800
14762264,2021-11-01 06:44:26+00,2732800,180000,14,4800
14762328,2021-11-01 06:52:03+00,2699200,180000,14,4800
14804520,2021-11-04 04:29:01+00,2774800,180000,14,4800
14804668,2021-11-04 05:12:41+00,2694800,180000,14,4800
14805072,2021-11-04 06:18:27+00,2800000,180000,14,4800
14806124,2021-11-04 07:30:07+00,2800000,180000,14,4800
14806500,2021-11-04 08:01:27+00,2766400,180000,14,4800
14807424,2021-11-04 08:45:28+00,2800000,180000,14,4800
2989540,2019-01-23 05:43:20+00,2790400,200000,14,4800
2989748,2019-01-23 06:49:18+00,2829600,200000,14,4800
2991516,2019-01-23 10:59:45+00,2675040,200000,14,4800
2992060,2019-01-23 12:00:30+00,2880000,200000,14,4800
2992296,2019-01-23 12:16:43+00,2880000,200000,14,4800
2992720,2019-01-23 12:44:24+00,2880000,200000,14,4800
3081180,2019-02-07 04:57:30+00,2784800,200000,14,4800
3081300,2019-02-07 05:56:01+00,2880000,200000,14,4800
3081420,2019-02-07 06:29:53+00,2880000,200000,14,4800
3081600,2019-02-07 07:19:55+00,2880000,200000,14,4800
3081776,2019-02-07 07:44:28+00,2880000,200000,14,4800
3082032,2019-02-07 08:17:35+00,2852000,200000,14,4800
3705812,2019-04-29 05:01:21+00,2880000,200000,14,4800
3705880,2019-04-29 05:43:54+00,2880000,200000,14,4800
3705952,2019-04-29 06:11:24+00,2880000,200000,14,4800
3706032,2019-04-29 06:32:08+00,2880000,200000,14,4800
3706544,2019-04-29 07:55:04+00,2880000,200000,14,4800
3706972,2019-04-29 08:49:30+00,2880000,200000,14,4800
6201340,2020-02-01 07:50:42+00,2800000,180000,14,4800
6201604,2020-02-01 08:15:35+00,2774800,180000,14,4800
6202420,2020-02-01 09:28:03+00,2800000,180000,14,4800
6202464,2020-02-01 09:30:31+00,2800000,180000,14,4800
6203112,2020-02-01 10:18:08+00,2800000,180000,14,4800
6203968,2020-02-01 11:13:42+00,2800000,180000,14,4800
6535176,2020-03-01 06:40:42+00,2800000,180000,14,4800
6535296,2020-03-01 07:01:20+00,2800000,180000,14,4800
6535516,2020-03-01 07:36:57+00,2800000,180000,14,4800
6535540,2020-03-01 07:38:52+00,2800000,180000,14,4800
6535684,2020-03-01 07:56:06+00,2800000,180000,14,4800
6535880,2020-03-01 08:18:00+00,2800000,180000,14,4800
6615616,2020-03-07 06:45:16+00,2800000,180000,14,4800
6615644,2020-03-07 06:49:33+00,2800000,180000,14,4800
6615908,2020-03-07 07:27:37+00,2800000,180000,14,4800
6616244,2020-03-07 08:10:17+00,2800000,180000,14,4800
6616712,2020-03-07 08:53:54+00,2800000,180000,14,4800
6616880,2020-03-07 09:06:50+00,2800000,180000,14,4800
8152864,2020-07-16 07:09:08+00,2800000,180000,14,4800
8152868,2020-07-16 07:09:35+00,2694000,180000,14,4800
8153040,2020-07-16 07:40:57+00,2800000,180000,14,4800
8154116,2020-07-16 09:38:25+00,2800000,180000,14,4800
8154392,2020-07-16 10:02:05+00,2800000,180000,14,4800
8154720,2020-07-16 10:31:18+00,2800000,180000,14,4800
8599828,2020-09-16 08:14:15+00,2800000,180000,14,4800
8599832,2020-09-16 08:16:15+00,2800000,180000,14,4800
8600276,2020-09-16 09:37:27+00,2770600,180000,14,4800
8600432,2020-09-16 10:01:58+00,2800000,180000,14,4800
8600592,2020-09-16 10:35:16+00,2800000,180000,14,4800
8601048,2020-09-16 11:34:21+00,2240000,280000,7,32666.666688
9455732,2020-11-27 05:33:10+00,2800000,180000,14,4800
9455860,2020-11-27 05:45:10+00,2240000,280000,7,32666.666688
9457488,2020-11-27 08:25:47+00,2800000,180000,14,4800
9459736,2020-11-27 10:42:56+00,2800000,180000,14,4800
9460252,2020-11-27 11:12:28+00,2800000,180000,14,4800
9460908,2020-11-27 11:51:31+00,2800000,180000,14,4800
13716844,2021-09-02 06:12:28+00,2800000,180000,14,4800
13716908,2021-09-02 06:20:25+00,2800000,180000,14,4800
13717536,2021-09-02 07:15:33+00,2800000,180000,14,4800
13717988,2021-09-02 07:47:02+00,2766400,180000,14,4800
13718588,2021-09-02 08:28:30+00,2800000,180000,14,4800
13719056,2021-09-02 08:53:24+00,2800000,180000,14,4800
4469960,2019-07-22 05:10:30+00,2880000,200000,14,4800
4470016,2019-07-22 05:24:50+00,2880000,200000,14,4800
4470220,2019-07-22 06:19:15+00,2671240,200000,14,4800
4470364,2019-07-22 06:54:08+00,2880000,200000,14,4800
4470808,2019-07-22 08:06:51+00,2880000,200000,14,4800
4471136,2019-07-22 08:45:47+00,2880000,200000,14,4800
5123244,2019-10-05 07:04:28+00,2821200,200000,14,4800
5123564,2019-10-05 07:43:09+00,2880000,200000,14,4800
5123816,2019-10-05 08:06:28+00,2880000,200000,14,5200.000032
5123820,2019-10-05 08:07:01+00,2880000,200000,14,4800
5124420,2019-10-05 09:09:04+00,2880000,200000,14,4800
5124424,2019-10-05 09:10:02+00,2850600,200000,14,4800
5649680,2019-12-06 02:35:30+00,2520800,180000,14,4800
5650116,2019-12-06 06:15:12+00,2711800,180000,14,4800
5650224,2019-12-06 06:37:23+00,2800000,180000,14,4800
5650520,2019-12-06 07:24:15+00,2240000,280000,7,32666.666688
5650964,2019-12-06 08:15:10+00,2800000,180000,14,4800
5651140,2019-12-06 08:32:10+00,2800000,180000,14,4800
6104224,2020-01-23 09:04:57+00,2800000,180000,14,4800
6104616,2020-01-23 09:37:58+00,2800000,180000,14,4800
6106892,2020-01-23 12:29:01+00,2800000,180000,14,4800
6107468,2020-01-23 13:05:07+00,2800000,180000,14,4800
6107592,2020-01-23 13:14:55+00,2635200,180000,14,4800
6108424,2020-01-23 14:22:49+00,2800000,180000,14,4800
6337428,2020-02-14 08:21:15+00,2800000,180000,14,4800
6338064,2020-02-14 09:08:28+00,2800000,180000,14,4800
6339588,2020-02-14 10:36:03+00,2770600,180000,14,4800
6339736,2020-02-14 10:46:21+00,2800000,180000,14,4800
6342980,2020-02-14 13:37:12+00,2800000,180000,14,4800
6343516,2020-02-14 14:03:50+00,2800000,180000,14,4800
8160764,2020-07-17 05:07:13+00,2800000,180000,14,4800
8161488,2020-07-17 07:44:51+00,2800000,180000,14,4800
8161836,2020-07-17 08:27:56+00,2800000,180000,14,4800
8161972,2020-07-17 08:46:16+00,2800000,180000,14,4800
8162396,2020-07-17 09:43:40+00,2800000,180000,14,4800
8163044,2020-07-17 10:44:07+00,2800000,180000,14,4800
8333704,2020-08-08 06:30:20+00,2800000,180000,14,4800
8333712,2020-08-08 06:32:28+00,2800000,180000,14,4800
8333740,2020-08-08 06:36:31+00,2800000,180000,14,4800
8333796,2020-08-08 06:57:42+00,2800000,180000,14,4800
8333904,2020-08-08 07:16:33+00,2800000,180000,14,4800
8333928,2020-08-08 07:23:15+00,2800000,180000,14,4800
8430588,2020-08-23 06:15:32+00,2800000,180000,14,4800
8430968,2020-08-23 07:20:57+00,2800000,180000,14,4800
8431112,2020-08-23 07:53:14+00,2800000,180000,14,4800
8431136,2020-08-23 07:58:44+00,2720200,180000,14,4800
8431156,2020-08-23 08:00:43+00,2745000,180000,14,4800
8431480,2020-08-23 08:43:18+00,2800000,180000,14,4800
10594824,2021-02-10 06:57:49+00,2800000,180000,14,4800
10594884,2021-02-10 07:03:19+00,2800000,180000,14,4800
10595296,2021-02-10 07:52:48+00,2800000,180000,14,4800
10595348,2021-02-10 07:55:51+00,2240000,280000,7,32666.666688
10595352,2021-02-10 07:56:46+00,2800000,180000,14,4800
10595568,2021-02-10 08:12:46+00,2800000,180000,14,4800
12353788,2021-06-10 05:27:16+00,2800000,180000,14,4800
12353844,2021-06-10 05:36:04+00,2800000,180000,14,4800
12355004,2021-06-10 08:03:30+00,2800000,180000,14,4800
12355192,2021-06-10 08:15:41+00,2140000,412000,14,10285.714272000001
12356000,2021-06-10 09:04:42+00,2800000,180000,14,4800
12356312,2021-06-10 09:20:26+00,2800000,180000,14,4800
14467204,2021-10-14 07:14:10+00,2800000,180000,14,4800
14467396,2021-10-14 07:32:15+00,2800000,180000,14,4800
14467504,2021-10-14 07:43:53+00,2800000,180000,14,4800
14467700,2021-10-14 08:00:31+00,2240000,280000,7,32666.666688
14467728,2021-10-14 08:03:49+00,2800000,180000,14,4800
14467764,2021-10-14 08:06:46+00,2707600,180000,14,4800
15428684,2021-12-11 06:56:03+00,2800000,180000,14,4800
15428704,2021-12-11 06:58:32+00,4522800,180000,14,7999.999968
15428952,2021-12-11 07:21:54+00,2800000,180000,14,4800
15429160,2021-12-11 07:42:49+00,2800000,180000,14,4800
15429440,2021-12-11 08:05:11+00,2800000,180000,14,4800
15429608,2021-12-11 08:15:07+00,2800000,180000,14,4800
3940304,2019-05-27 05:14:36+00,2880000,200000,14,4800
3940348,2019-05-27 05:22:08+00,2880000,200000,14,4800
3940472,2019-05-27 05:54:05+00,2880000,200000,14,4800
3940620,2019-05-27 06:21:16+00,2846400,200000,14,4800
3940644,2019-05-27 06:25:49+00,2880000,200000,14,4800
3940648,2019-05-27 06:27:50+00,2880000,200000,14,4800
3979648,2019-05-31 04:27:34+00,2480000,280000,7,36666.666624
3979668,2019-05-31 04:38:08+00,2880000,200000,14,4800
3980024,2019-05-31 06:00:21+00,2880000,200000,14,4800
3980032,2019-05-31 06:01:50+00,2880000,200000,14,4800
3980052,2019-05-31 06:05:10+00,2880000,200000,14,4800
3980188,2019-05-31 06:27:03+00,2880000,200000,14,4800
5031732,2019-09-25 05:38:25+00,2880000,200000,14,4800
5031976,2019-09-25 06:37:37+00,2880000,200000,14,4800
5032448,2019-09-25 08:00:48+00,2880000,200000,14,4800
5032472,2019-09-25 08:04:35+00,2880000,200000,14,4800
5032888,2019-09-25 08:52:24+00,2880000,200000,14,4800
5033544,2019-09-25 09:49:11+00,2880000,200000,14,4800
5213908,2019-10-16 08:20:05+00,2500000,200000,14,4200
5213968,2019-10-16 08:29:12+00,2500000,200000,14,4200
5214104,2019-10-16 08:44:04+00,2470600,200000,14,4200
5214140,2019-10-16 08:48:53+00,2500000,200000,14,4200
5214372,2019-10-16 09:16:28+00,2500000,200000,14,4200
5215128,2019-10-16 10:27:54+00,2500000,200000,14,4200
5760344,2019-12-18 05:30:30+00,2800000,180000,14,4800
5760444,2019-12-18 06:04:20+00,2800000,180000,14,4800
5760544,2019-12-18 06:32:57+00,2775920,180000,14,4800
5761260,2019-12-18 08:18:29+00,2800000,180000,14,4800
5761624,2019-12-18 08:47:11+00,2800000,180000,14,4800
5761668,2019-12-18 08:49:41+00,2800000,180000,14,4800
8754468,2020-10-01 08:08:53+00,2694000,180000,14,4800
8754668,2020-10-01 08:29:28+00,2240000,280000,7,32666.666688
8754680,2020-10-01 08:30:04+00,2800000,180000,14,4800
8756376,2020-10-01 10:46:14+00,2800000,180000,14,4800
8756984,2020-10-01 11:20:12+00,2800000,180000,14,4800
8757052,2020-10-01 11:25:54+00,2800000,180000,14,4800
11161836,2021-03-17 06:13:25+00,2800000,180000,14,4800
11162852,2021-03-17 08:07:59+00,2800000,180000,14,4800
11163588,2021-03-17 09:01:42+00,2240000,280000,7,32666.666688
11164464,2021-03-17 09:58:36+00,2240000,280000,7,32666.666688
